income_100k,debt_100k,defaulted
1.648,1.074,0
1.374,0.817,0
1.191,0.289,0
1.370,0.374,0
1.304,1.361,0
0.883,1.639,1
1.115,1.035,0
2.391,2.106,1
1.276,0.440,0
2.684,0.827,0
0.838,0.453,0
0.765,2.247,1
1.504,0.828,0
2.022,0.824,0
1.052,0.802,0
1.887,0.445,0
2.172,0.633,0
2.315,0.182,0
1.349,0.510,0
1.386,0.373,0
0.668,1.019,0
1.434,1.388,1
1.613,0.765,0
2.702,0.371,0
0.795,0.356,0
0.965,0.998,1
0.899,0.568,0
2.137,0.570,0
0.448,0.361,0
0.867,0.758,0
3.630,0.741,0
1.914,1.037,0
0.775,0.392,0
1.381,0.651,1
2.086,0.300,0
1.823,0.752,0
1.283,0.666,0
0.989,0.539,0
2.073,1.097,0
1.415,0.326,0
2.051,1.587,0
1.700,0.836,0
1.148,0.918,1
2.735,0.777,0
1.131,0.450,0
1.726,0.487,0
1.064,1.136,0
1.278,0.660,0
1.267,0.796,0
1.051,0.549,0
1.581,1.069,0
2.575,0.961,0
3.304,0.324,0
2.725,1.994,0
1.312,1.196,0
2.752,1.063,1
1.717,0.803,0
3.211,0.648,0
0.801,1.080,0
2.783,2.834,1
1.081,0.636,0
2.400,0.362,0
1.148,0.657,0
2.148,0.697,0
1.249,1.141,0
0.605,0.337,0
0.915,0.522,0
1.272,0.559,0
1.435,1.151,0
0.514,1.240,1
0.824,0.746,0
1.018,1.211,0
1.289,0.708,1
1.569,0.705,0
0.978,0.186,0
0.713,0.403,0
1.628,0.355,0
1.221,0.853,0
2.123,0.691,0
1.118,0.362,0
1.901,0.676,0
0.948,0.614,0
1.603,0.817,0
1.478,0.483,0
1.740,0.441,0
0.929,1.294,0
1.343,0.566,0
0.966,1.154,0
1.320,0.401,0
1.882,0.577,0
5.490,0.546,0
1.442,0.381,0
1.962,0.972,0
1.494,0.309,0
2.373,0.744,0
1.750,0.199,0
2.279,0.957,0
1.668,0.666,0
4.211,1.218,0
2.650,1.994,1
0.657,0.446,0
1.627,0.655,0
1.471,0.318,0
0.523,0.504,1
0.962,0.672,0
1.153,0.663,0
1.019,1.004,0
1.506,0.856,0
0.631,1.116,1
1.992,0.445,0
2.018,0.703,0
1.667,0.365,0
1.224,0.590,0
1.424,0.143,0
1.152,0.611,0
2.386,0.665,0
1.787,0.501,0
3.502,0.517,0
1.204,0.252,0
2.740,0.451,0
1.096,0.464,0
1.317,0.729,0
0.887,0.830,0
1.802,0.505,0
1.385,0.596,0
1.884,0.784,0
2.790,0.394,0
1.387,1.127,0
1.689,1.983,0
2.136,0.794,0
1.385,0.494,0
1.111,0.727,0
1.672,1.226,0
1.786,1.297,0
2.024,0.307,0
2.073,0.770,0
1.052,0.431,0
1.740,0.505,0
2.482,0.748,0
1.154,0.864,0
1.677,0.552,0
1.076,0.403,0
1.535,0.577,0
3.117,0.365,0
1.539,1.678,1
0.920,0.273,0
1.664,0.894,0
1.569,0.683,0
2.356,0.646,0
0.766,0.362,0
0.942,0.491,0
1.374,0.533,0
0.706,0.478,0
2.378,0.562,0
0.571,0.681,0
0.979,0.502,0
0.731,0.816,0
1.059,0.956,0
2.044,0.477,0
1.869,0.958,0
2.163,0.661,0
1.869,0.471,0
0.569,0.827,0
1.631,1.177,0
0.619,0.536,0
1.135,0.235,0
1.193,0.978,0
1.114,1.103,1
1.778,0.347,0
0.988,0.593,0
3.110,0.822,0
1.865,0.174,0
2.426,0.977,0
2.005,0.947,0
2.131,0.994,0
1.397,1.443,0
3.454,0.357,0
0.886,1.068,1
1.754,2.211,1
1.427,0.184,0
1.288,0.517,0
1.644,0.932,0
1.016,0.427,0
2.108,0.232,0
2.030,0.752,0
1.489,0.694,0
1.987,0.424,0
0.892,0.722,0
0.630,1.044,1
1.097,1.096,0
1.280,0.795,0
4.384,0.320,0
1.285,0.532,0
2.269,0.180,0
2.086,0.351,0
3.689,0.688,0
1.502,0.850,1
1.913,0.620,0
1.306,0.623,0
0.965,0.214,0
0.906,0.310,0
1.001,0.333,0
2.713,0.452,0
1.621,0.451,0
1.329,2.079,1
1.436,1.089,1
1.105,0.356,0
1.403,0.433,0
1.399,0.462,0
1.912,0.452,0
2.149,0.468,0
0.682,0.203,0
1.582,1.186,0
2.649,0.905,0
0.899,0.886,1
1.273,0.660,0
1.538,0.804,0
2.341,0.510,0
1.865,0.210,0
1.291,0.665,0
1.786,0.631,0
2.274,0.301,0
1.700,0.181,0
3.294,1.163,0
1.725,0.354,0
0.888,0.554,0
1.001,0.423,0
1.342,1.569,0
1.299,0.273,0
1.886,1.108,0
1.673,0.154,0
3.088,1.030,0
2.056,0.471,0
2.785,0.179,0
1.011,0.639,0
1.177,0.594,0
1.942,0.254,0
1.487,0.752,0
1.893,0.608,0
1.598,0.806,0
1.079,0.285,0
3.075,0.408,0
2.388,0.362,0
0.709,0.661,0
1.082,0.461,0
1.443,0.355,0
1.940,1.323,1
1.383,0.461,0
0.774,1.131,0
2.077,0.979,0
1.302,0.415,0
2.457,0.224,0
1.638,0.691,1
2.244,0.899,0
2.083,1.181,1
2.128,0.767,0
1.138,0.786,0
2.273,0.436,0
1.568,0.414,0
0.816,3.660,1
1.198,1.163,0
1.230,0.297,0
1.768,0.732,0
1.948,0.798,0
0.867,0.230,0
1.984,0.528,0
1.391,0.847,0
0.891,1.555,0
2.084,1.520,0
1.018,0.510,0
0.838,0.520,0
2.014,0.480,0
2.148,0.704,0
1.066,0.999,0
2.306,0.349,0
2.250,0.563,0
1.136,0.449,0
3.520,0.405,0
1.397,0.468,0
1.588,1.714,1
0.491,1.635,1
1.910,1.404,0
1.087,0.248,0
1.750,0.738,0
0.666,2.355,1
2.414,0.785,0
2.763,0.420,0
3.356,0.867,0
0.381,0.540,0
1.871,0.498,0
1.678,0.718,0
0.370,0.812,0
1.035,0.566,0
1.385,0.616,1
2.726,0.353,0
0.990,0.608,0
1.579,0.926,0
1.404,0.656,0
1.698,0.566,0
1.205,0.280,0
2.152,1.166,0
2.231,0.327,0
0.782,0.909,0
2.386,0.510,0
1.031,0.974,0
1.276,1.113,0
2.392,0.524,0
1.509,0.116,0
1.870,0.200,0
2.059,0.363,0
1.891,0.374,0
1.135,0.734,0
0.943,1.876,1
1.965,0.903,0
2.034,0.579,0
1.699,1.323,0
1.330,0.562,0
2.128,1.007,0
1.431,0.768,0
0.784,0.214,0
1.644,1.071,0
1.818,1.664,0
2.053,0.517,0
0.972,0.959,1
1.036,0.834,0
1.684,0.540,0
1.188,0.509,0
1.409,1.090,1
2.214,0.439,0
1.734,0.465,0
3.298,1.004,0
1.658,1.050,0
3.135,1.493,0
2.348,0.454,0
4.567,0.299,0
1.470,1.149,0
1.405,0.268,0
2.624,0.500,0
1.161,0.556,0
1.189,1.631,1
1.636,0.639,0
1.735,0.321,0
0.782,0.619,0
1.644,1.315,0
1.278,0.231,0
1.451,0.303,0
1.590,1.111,0
1.350,0.673,0
2.379,0.358,0
1.831,0.561,0
1.355,0.654,0
1.525,0.332,0
2.349,0.458,0
2.098,1.407,0
2.603,0.751,0
1.389,1.170,0
1.572,0.617,0
3.639,0.461,0
1.455,0.746,0
3.140,0.379,0
2.161,0.771,0
1.223,0.531,0
0.793,0.535,0
1.970,0.542,0
1.082,0.372,0
1.081,1.342,1
0.685,0.273,0
2.523,0.711,0
1.554,0.312,0
1.502,1.038,0
1.772,0.556,0
1.656,0.697,0
1.550,0.817,0
1.872,0.768,0
1.314,0.697,0
0.469,0.771,0
2.068,0.763,0
1.798,0.488,0
1.503,0.534,0
3.025,0.551,0
0.797,0.424,0
0.408,0.467,0
2.892,1.306,0
1.790,0.284,0
0.714,1.601,1
1.240,0.471,1
1.962,0.888,0
0.865,0.631,0
1.906,0.570,0
3.832,0.857,0
2.768,1.610,0
1.467,0.590,0
1.718,0.619,0
0.974,0.468,0
1.578,1.930,0
1.282,1.203,0
0.954,1.170,0
0.816,0.642,0
3.524,0.222,0
1.546,0.821,0
0.942,0.236,0
1.232,0.446,0
2.890,1.074,0
3.068,0.457,0
1.130,0.432,0
1.623,0.195,0
2.214,0.935,0
1.274,0.792,0
0.880,0.482,0
0.962,0.770,0
1.494,0.259,0
1.053,0.377,1
0.833,0.701,0
1.338,1.023,1
2.254,0.619,0
2.017,0.320,0
1.342,0.480,0
3.485,1.163,0
1.046,0.453,0
1.437,0.723,0
0.807,0.799,0
2.103,0.465,0
1.405,0.638,0
0.701,0.234,0
1.026,0.458,0
3.313,0.641,0
2.050,0.891,0
1.560,1.287,0
2.184,0.483,0
0.727,0.815,0
1.026,0.586,1
0.821,0.408,0
1.025,0.409,0
1.251,0.608,0
1.879,0.631,0
2.326,0.416,0
2.296,2.840,1
4.919,0.619,0
1.189,0.904,0
1.470,0.542,0
1.860,2.910,1
1.024,0.184,0
1.303,0.516,0
1.778,0.695,0
0.999,1.207,1
1.828,0.609,0
2.560,0.364,0
0.900,1.486,0
0.534,0.902,0
1.536,0.544,0
0.930,0.546,0
1.599,0.545,0
1.210,0.683,0
1.694,0.245,0
2.452,0.674,0
2.130,0.448,0
1.260,0.817,0
0.876,0.750,0
0.487,0.351,0
0.559,1.311,1
1.034,0.947,0
1.539,0.381,0
1.089,0.351,0
1.127,0.429,0
0.720,0.755,0
0.702,1.249,0
0.679,0.381,0
1.932,0.408,0
0.604,0.830,0
1.975,0.607,0
0.974,0.606,0
1.849,0.584,0
1.617,0.523,0
2.032,1.626,0
2.463,1.066,0
1.019,0.521,0
0.936,1.241,0
1.185,1.755,1
1.019,0.808,0
1.932,0.738,0
1.365,0.477,0
1.438,0.667,0
1.726,0.704,0
1.159,1.275,0
2.337,0.372,0
0.628,0.256,0
1.586,0.473,0
1.785,0.763,0
1.012,0.208,0
1.046,0.558,0
2.135,0.400,0
1.235,0.337,0
0.603,0.671,0
0.778,1.176,1
2.233,0.296,0
0.959,0.705,0
2.555,0.568,0
2.623,0.887,0
1.299,0.624,0
1.812,0.440,0
0.981,1.010,0
1.186,0.786,0
1.038,0.354,0
1.848,0.208,0
0.799,0.421,0
1.338,0.693,0
1.450,0.947,0
1.787,0.454,0
0.548,0.502,0
0.636,0.230,0
0.956,0.482,0
1.281,0.659,0
1.507,0.449,0
1.543,0.585,0
3.490,0.362,0
1.896,0.377,0
1.840,0.718,0
1.137,0.264,0
2.007,0.623,0
1.926,1.182,0
1.908,0.452,0
1.343,0.471,0
1.867,0.391,0
2.793,0.303,0
0.989,0.448,0
0.537,0.307,0
2.037,0.543,0
1.960,0.454,0
1.273,0.331,0
1.157,0.623,0
4.841,1.055,0
1.146,0.941,0
0.818,0.524,0
1.139,0.602,0
1.765,0.344,0
1.073,0.532,0
1.185,0.871,0
1.616,0.920,0
1.164,1.266,0
1.492,0.267,0
1.383,1.422,0
0.876,0.747,0
1.455,1.412,1
0.838,0.608,0
2.137,1.184,1
0.928,0.598,0
1.266,0.340,0
0.625,0.720,0
1.153,0.460,0
0.806,0.592,0
2.743,0.804,0
1.333,0.923,0
1.777,0.862,0
0.644,1.023,0
0.809,0.260,0
1.304,1.137,0
0.767,0.384,0
2.342,0.635,0
1.175,0.484,0
1.503,0.322,0
1.609,0.979,1
1.314,0.347,0
1.985,0.447,0
1.041,1.337,0
1.654,0.177,0
2.396,0.241,0
1.544,1.016,0
1.485,0.483,0
1.211,0.927,1
1.441,0.601,0
1.896,0.465,0
1.259,0.885,0
0.664,0.412,1
1.510,0.448,0
1.313,0.686,0
1.729,0.332,0
1.429,0.276,0
2.825,0.245,0
0.822,1.007,0
0.912,1.729,0
1.875,1.153,0
0.889,0.427,0
1.621,0.456,0
1.393,0.352,0
0.587,0.605,0
1.885,1.067,0
2.575,0.582,0
1.537,0.599,0
0.754,0.104,0
1.988,0.716,0
0.884,0.315,0
1.329,0.528,0
1.683,0.739,0
0.992,0.648,0
0.662,0.911,1
1.316,1.406,0
1.374,0.175,0
0.960,0.260,0
0.992,1.504,1
1.943,0.795,0
1.345,0.412,0
1.138,0.528,1
1.076,0.614,0
1.508,1.089,1
1.459,0.513,0
1.297,0.611,0
0.758,0.295,0
1.188,1.371,0
1.061,0.787,0
1.440,0.474,0
2.326,0.295,0
2.125,0.607,0
1.855,0.996,0
1.469,2.180,0
1.213,1.762,0
1.620,0.502,0
1.134,0.491,0
1.203,0.361,0
0.966,0.796,0
1.365,0.408,0
1.351,0.850,0
3.137,0.740,0
1.781,0.780,0
1.184,0.363,0
1.963,1.169,0
1.136,0.557,1
2.176,0.319,0
1.965,0.609,0
4.965,0.685,0
0.869,0.643,0
1.353,1.047,0
1.329,1.208,0
1.591,2.183,0
1.908,0.592,0
0.912,1.218,0
1.018,0.150,0
1.595,1.758,1
2.133,0.617,0
0.856,1.258,0
0.710,0.550,0
2.302,0.843,0
2.018,0.884,0
2.244,0.448,0
0.915,0.457,0
1.281,0.127,0
1.543,0.852,0
1.693,0.575,0
1.327,0.554,0
1.367,1.230,0
2.171,0.760,0
1.157,0.713,0
1.101,0.221,0
1.159,0.684,0
1.119,0.534,0
1.479,1.078,0
1.276,0.477,0
1.155,0.319,0
2.591,0.553,0
1.593,1.738,0
1.207,0.388,0
2.417,1.276,0
1.101,0.572,0
1.397,0.205,0
1.342,0.884,0
1.090,2.305,1
1.183,0.807,0
1.449,0.348,0
0.752,0.557,0
1.181,0.386,0
1.557,3.063,1
1.574,0.854,0
1.589,0.170,0
3.839,0.991,0
1.862,0.806,0
1.314,0.357,0
1.326,0.448,0
1.396,0.604,0
1.686,1.630,0
1.230,0.469,0
2.674,0.413,0
0.869,1.067,1
1.833,0.442,0
1.734,0.353,0
0.854,0.582,0
1.830,0.991,0
1.774,0.682,0
1.061,0.511,0
3.775,1.391,0
1.895,1.356,0
1.213,0.259,0
1.137,0.331,0
1.015,0.377,0
1.560,0.557,0
1.434,0.689,0
0.762,0.602,0
0.894,0.654,0
1.028,0.806,0
1.175,0.309,0
1.196,0.188,0
1.049,0.740,0
1.837,1.251,0
2.095,0.700,1
1.441,0.500,0
0.545,0.857,0
1.305,0.526,0
1.774,0.307,0
1.348,0.510,1
1.568,0.960,0
1.458,0.754,0
0.737,0.919,0
0.473,0.479,0
1.820,0.857,0
1.116,1.387,0
1.666,0.526,0
1.225,0.481,0
1.297,1.245,0
2.505,0.668,0
0.836,0.331,0
1.389,0.502,1
0.874,1.304,0
1.438,0.773,0
1.709,1.769,1
1.842,0.900,0
1.487,0.730,0
0.773,1.133,1
1.548,0.453,0
2.042,1.142,0
2.134,0.605,0
3.483,0.553,0
1.774,0.790,0
0.902,0.491,0
1.117,0.342,0
1.446,0.388,0
2.182,0.846,0
0.856,0.749,0
2.061,0.665,0
1.842,0.946,0
0.962,0.390,0
1.808,0.508,0
1.006,1.559,0
1.392,0.377,0
1.225,1.287,1
1.543,0.550,0
0.843,0.851,0
1.746,0.726,0
0.552,0.554,0
1.172,0.678,0
1.095,1.079,0
2.735,0.435,0
1.754,0.379,0
1.133,1.023,0
0.952,0.513,0
1.415,0.581,0
1.066,0.576,0
3.623,0.506,0
0.426,0.237,0
1.434,0.605,0
0.488,0.495,0
2.173,0.304,0
0.990,0.469,0
2.767,0.726,0
1.105,1.648,0
2.215,0.474,0
1.521,1.330,0
2.311,0.498,0
1.409,0.823,0
0.392,0.555,1
1.024,0.962,0
0.717,0.689,0
2.090,0.516,0
1.755,0.274,0
1.399,1.098,0
1.694,0.281,0
1.518,0.458,0
1.093,1.683,0
3.216,0.729,0
1.545,0.670,0
1.285,0.685,0
0.746,0.732,0
1.070,0.531,0
1.402,0.771,0
1.293,0.586,0
1.138,0.534,0
1.365,0.828,0
0.863,0.905,0
1.400,0.776,0
0.720,1.077,0
0.966,1.780,1
1.018,1.641,0
2.023,0.678,0
1.720,0.353,0
1.441,1.200,0
0.853,0.684,0
1.176,0.980,0
1.965,0.530,0
2.384,1.027,0
0.743,0.351,0
1.161,0.707,0
1.461,0.309,0
1.621,1.941,0
1.401,0.561,0
1.858,0.206,0
0.752,1.296,1
2.717,1.099,0
0.856,1.368,0
1.432,0.351,1
1.747,0.796,0
2.301,1.330,0
2.058,0.588,0
2.030,0.803,0
2.416,0.578,0
1.310,0.550,0
1.928,1.376,1
2.706,0.427,0
1.012,0.664,0
0.769,0.892,1
0.911,0.667,0
2.565,1.030,0
2.385,0.222,0
1.202,1.213,0
1.556,0.343,0
1.717,0.581,0
2.198,0.542,0
0.626,0.842,0
1.104,0.590,0
1.254,0.518,0
1.609,0.948,0
1.450,1.998,1
1.225,0.469,0
1.590,0.456,0
0.466,0.475,0
5.253,0.336,0
1.999,0.337,0
2.054,0.504,0
1.060,0.958,0
1.680,0.494,0
3.395,0.416,0
3.070,0.613,0
1.452,0.423,0
0.825,2.816,1
1.508,1.496,0
1.236,0.661,0
2.029,0.260,0
0.812,0.479,0
1.298,0.396,0
1.580,0.402,0
1.151,0.200,0
2.216,0.488,0
0.864,0.469,0
0.828,0.449,0
1.211,0.322,0
2.012,0.787,0
1.236,0.406,0
1.092,0.190,0
1.991,0.370,0
1.551,0.994,0
1.123,1.230,1
1.485,0.349,0
1.271,0.588,0
1.830,0.868,0
1.498,1.055,0
0.998,0.500,0
1.146,0.751,0
1.178,0.508,0
1.652,0.242,0
1.655,1.051,0
0.984,0.618,0
1.298,0.803,0
1.608,0.572,0
2.259,0.399,0
1.568,0.491,0
3.263,0.767,0
1.423,0.322,0
1.932,1.469,0
1.223,2.188,1
0.917,0.187,0
1.474,1.050,0
1.733,0.506,0
1.618,0.890,0
1.499,0.708,0
1.220,0.579,0
0.989,1.041,0
1.237,0.674,0
1.722,1.427,0
2.124,0.764,0
0.341,0.295,0
1.830,0.588,0
2.244,0.643,0
2.426,0.472,0
1.660,0.332,0
1.878,1.851,0
1.162,0.619,0
1.355,0.632,0
1.766,0.268,0
0.877,0.869,1
1.001,0.605,0
1.532,1.162,0
0.792,1.604,0
1.440,0.455,0
0.742,0.436,0
1.531,1.205,0
1.424,1.153,0
1.104,0.764,0
0.937,0.955,0
1.131,0.545,0
0.536,0.638,0
1.186,0.645,0
1.481,0.205,0
2.366,0.961,0
1.130,0.983,0
1.305,0.393,0
2.562,0.482,0
2.976,0.759,0
1.140,0.952,0
2.211,0.651,0
2.337,0.505,0
1.758,0.810,0
0.919,0.691,1
0.937,0.379,0
1.805,0.543,0
3.850,0.530,0
1.302,0.924,0
2.768,0.319,0
3.187,0.419,0
0.821,0.524,0
1.087,0.655,0
2.700,2.309,0
2.144,0.588,0
1.783,1.137,0
1.400,0.980,0
1.847,1.292,0
1.071,1.636,1
4.146,0.879,0
0.855,0.385,0
0.648,0.534,0
1.501,1.445,0
2.625,2.051,0
1.138,1.284,1
1.375,2.346,1
0.905,0.936,1
1.363,0.413,0
0.907,0.682,0
0.912,0.757,0
0.745,1.063,0
1.110,1.026,0
3.146,0.403,0
1.372,1.219,1
1.529,0.478,0
3.695,0.751,0
1.070,0.919,0
0.914,0.943,0
1.763,0.855,0
0.826,0.483,0
1.625,0.602,0
2.319,1.069,0
0.882,0.505,0
1.123,0.344,0
2.932,0.164,0
0.890,0.651,0
1.048,0.397,0
1.559,0.646,0
1.227,0.363,0
0.973,0.509,0
2.810,0.527,0
1.094,1.074,0
1.624,0.401,0
1.178,0.339,0
1.274,0.683,0
0.777,1.003,0
2.100,0.393,0
1.168,0.846,0
2.443,0.647,0
0.850,0.841,0
1.141,0.235,0
1.730,0.675,0
1.475,0.559,0
1.059,0.718,0
1.326,0.444,0
0.802,0.602,0
1.440,0.197,0
0.446,0.634,0
1.516,1.338,1
2.530,0.712,0
2.071,0.666,0
2.034,0.771,0
1.173,1.374,0
1.739,0.444,0
1.182,0.289,0
1.352,0.351,0
1.347,0.445,0
0.327,0.673,0
2.099,0.998,0
1.713,0.430,0
2.026,0.369,0
0.932,1.036,0
1.899,1.142,1
1.733,0.421,0
0.535,0.964,0
0.655,0.578,0
1.439,0.490,0
1.055,0.595,0
1.396,0.401,0
1.066,0.253,0
2.689,0.296,0
0.618,0.423,0
0.779,0.748,0
0.921,0.788,0
0.779,1.013,0
1.095,0.414,0
1.388,0.625,0
0.787,0.290,0
1.647,0.372,0
2.484,1.109,0
2.260,0.590,0
3.356,1.767,0
2.301,0.919,0
1.389,0.491,0
3.046,0.434,0
1.912,0.206,0
3.174,1.294,0
1.296,1.089,0
0.567,4.000,1
0.850,1.962,1
1.524,0.761,0
1.789,0.359,0
1.290,0.242,0
2.176,0.515,0
0.857,0.625,0
1.040,0.285,0
2.166,0.928,0
1.444,1.079,0
1.472,0.371,0
2.600,0.552,0
2.272,0.294,0
1.002,1.103,0
1.542,0.389,0
0.676,0.341,0
1.407,0.216,0
1.676,0.362,0
0.667,0.245,0
2.783,1.131,0
3.365,0.896,0
1.755,0.323,0
2.114,0.388,0
2.714,0.607,0
1.314,0.672,0
2.225,0.354,0
1.674,1.325,0
0.730,0.896,0
0.959,1.915,1
1.109,0.138,0
2.256,0.265,0
1.481,0.939,1
2.176,0.714,0
1.157,0.541,0
0.816,0.335,0
3.472,0.835,0
4.622,0.476,0
1.676,1.336,0
1.303,1.163,0
2.376,1.049,0
0.879,0.229,0
1.297,0.756,0
0.763,1.668,0
1.751,1.747,1
1.581,1.260,0
1.193,1.189,0
1.071,0.416,0
0.735,1.426,0
0.993,1.791,1
2.420,0.803,0
1.219,0.844,0
2.452,0.586,0
0.976,0.705,0
1.371,0.537,0
1.164,0.827,1
1.269,0.578,0
1.983,0.274,0
0.583,0.451,0
1.958,0.797,0
1.919,0.713,0
1.422,1.421,0
1.468,1.082,0
1.291,1.300,0
1.917,0.619,0
1.457,1.149,0
0.984,0.430,0
1.517,0.438,0
2.147,1.042,1
1.668,0.726,0
1.439,0.410,0
1.552,1.077,1
1.146,1.422,1
1.164,0.972,1
0.629,1.314,0
1.312,1.062,0
2.175,1.059,0
1.200,0.408,0
0.960,0.226,0
2.094,0.526,0
1.525,0.106,0
1.510,0.467,0
1.742,0.342,0
1.921,0.676,0
1.395,0.427,0
0.992,0.634,0
3.012,0.386,0
1.456,0.550,0
1.018,1.447,1
1.539,0.358,0
2.376,0.241,0
0.771,1.382,1
2.500,0.970,0
1.340,0.620,0
3.359,0.506,0
1.894,0.750,0
1.358,0.516,0
2.440,1.080,0
2.459,0.535,0
1.222,0.447,0
1.571,0.858,0
1.138,0.405,0
2.110,0.859,0
0.776,0.329,0
1.317,0.468,0
0.568,0.699,0
1.832,0.429,0
0.545,1.090,0
0.902,0.601,0
1.593,0.710,0
1.222,0.213,0
1.175,0.862,0
0.938,0.663,0
1.163,0.211,0
0.669,0.725,0
1.633,0.759,0
2.009,0.426,0
1.973,0.345,0
1.399,0.289,0
2.403,0.640,0
1.734,0.642,0
2.145,0.561,0
1.683,1.928,1
1.442,0.623,0
1.026,0.688,0
0.460,0.262,0
1.874,0.747,0
1.353,1.054,0
3.334,0.385,0
0.607,2.006,1
2.040,0.462,0
0.947,0.683,0
1.420,0.513,0
0.973,0.508,0
1.651,0.129,0
1.404,1.013,0
2.071,0.187,0
1.514,1.252,0
1.746,0.341,0
2.458,0.470,0
1.776,2.520,1
1.343,0.368,0
2.419,0.557,0
1.355,0.315,0
1.694,0.567,0
1.240,0.789,0
1.071,1.496,0
0.393,0.148,0
1.916,0.604,0
0.868,0.875,0
1.949,1.032,0
3.082,0.410,0
0.809,0.659,0
2.073,1.768,0
1.365,0.773,0
1.729,2.028,0
0.853,0.323,0
1.442,0.425,0
1.522,0.642,0
2.627,0.358,0
3.565,0.901,0
1.629,0.339,0
1.218,0.760,1
3.682,0.274,0
1.361,0.394,0
1.391,0.725,0
1.488,0.877,0
1.740,0.370,0
1.932,0.274,0
1.114,0.857,0
1.360,0.362,0
3.188,0.786,0
2.832,1.293,0
1.726,0.902,0
1.604,0.272,0
1.293,1.252,0
2.213,1.171,0
1.145,0.455,1
1.505,0.499,0
1.174,1.391,0
1.093,0.754,1
1.452,0.801,0
1.431,1.158,0
1.115,0.854,0
1.389,3.014,0
1.471,1.368,0
1.169,0.692,0
1.080,0.681,0
1.347,0.541,0
1.929,1.249,0
2.295,0.330,0
1.547,1.043,0
1.273,0.460,0
1.411,0.230,0
3.237,1.100,0
2.114,0.811,0
0.951,0.749,0
1.398,0.538,0
1.140,0.632,0
1.223,0.450,0
0.696,1.344,0
1.447,1.367,0
0.800,0.625,0
1.111,0.646,0
2.736,0.753,0
2.192,1.061,0
0.986,0.729,0
0.919,0.500,0
0.968,0.565,0
0.638,0.752,1
0.940,0.595,0
1.274,0.520,0
0.914,1.275,0
1.976,0.814,0
1.399,1.071,0
1.139,0.396,0
3.025,1.026,0
1.937,0.656,0
1.474,0.562,0
3.157,0.444,0
2.511,0.455,0
1.058,0.499,0
1.643,0.691,0
1.186,0.618,0
0.773,1.966,1
3.227,0.845,0
2.722,0.742,0
0.830,0.617,0
1.767,0.417,0
0.708,0.414,0
2.268,0.790,0
1.399,0.280,0
1.263,1.591,0
2.455,1.544,0
1.437,0.286,0
1.280,1.269,0
2.118,1.196,0
1.256,1.214,0
2.082,0.945,0
1.432,1.613,1
2.041,0.416,0
1.874,0.505,0
2.010,0.911,0
0.928,0.670,0
3.215,0.295,0
1.335,1.024,0
3.054,1.148,0
1.107,0.578,0
1.272,0.804,0
1.278,1.105,0
2.356,0.203,0
1.191,0.479,0
1.713,0.402,0
0.728,0.601,0
1.164,0.328,0
1.577,0.322,0
1.366,0.734,0
0.638,1.787,1
1.777,0.329,0
0.943,1.583,0
3.307,1.107,0
1.318,1.135,0
3.799,1.350,0
1.907,0.516,0
1.747,1.215,0
1.163,0.283,0
1.361,0.420,0
1.741,0.783,0
0.616,0.999,0
2.202,0.305,0
0.862,0.228,0
1.280,0.819,0
0.438,0.767,0
1.743,0.959,0
1.978,0.626,0
1.618,0.317,0
1.646,1.219,0
1.218,1.003,0
1.529,0.718,0
2.417,2.175,0
1.190,0.745,0
1.780,1.507,0
1.962,0.606,0
1.292,0.131,0
1.587,0.344,0
1.573,0.143,0
1.154,0.574,0
4.116,1.252,0
1.186,0.254,0
3.010,0.975,0
2.277,0.561,0
0.591,1.080,0
1.596,0.805,0
2.240,0.377,0
2.040,0.901,0
0.966,0.641,0
1.601,1.075,0
0.849,1.916,1
0.910,0.587,0
1.289,1.621,0
1.553,0.621,0
2.878,0.918,0
1.672,0.728,1
2.269,0.453,0
0.848,0.705,0
0.864,0.513,0
1.157,0.898,0
3.069,0.366,0
0.798,0.385,1
0.717,1.063,0
1.383,0.884,0
2.402,0.899,0
0.702,0.899,0
1.280,1.170,0
0.791,0.855,0
2.690,1.094,0
1.933,0.429,0
1.611,0.875,0
1.400,0.438,0
1.289,0.332,0
1.518,0.581,0
1.077,0.942,0
0.971,0.666,0
0.879,1.765,1
1.436,0.959,0
1.009,0.835,0
2.093,0.702,0
0.570,0.314,1
1.830,0.679,0
1.803,0.669,0
2.430,1.732,0
1.279,0.427,0
0.740,0.616,0
0.953,0.443,0
2.342,0.717,0
1.249,0.254,0
1.191,0.778,0
1.105,0.665,0
1.387,0.730,0
1.291,2.823,1
0.722,0.631,0
1.098,0.863,0
2.217,0.653,0
2.689,1.204,0
1.352,2.277,1
1.138,1.686,1
2.583,0.794,0
1.320,0.327,0
0.852,0.839,0
1.349,0.264,0
1.933,0.406,0
2.821,0.476,0
1.152,0.357,0
1.806,0.660,0
1.234,0.539,0
2.349,0.437,0
1.596,0.811,0
1.599,0.439,0
0.927,1.342,1
1.239,0.936,0
1.237,0.518,0
0.300,0.840,1
2.074,0.451,0
1.419,0.464,0
1.301,1.160,0
1.217,0.271,0
1.441,0.849,0
1.584,1.907,1
0.804,0.192,0
1.505,2.487,0
1.497,0.225,0
1.442,0.189,0
0.743,0.203,0
1.340,0.343,0
0.812,0.470,0
1.660,0.226,0
2.534,0.584,0
2.085,1.026,0
